rho
3.781662612264103373e+05
3.688026186326624011e+05
3.556933794974340126e+05
3.375458796742454288e+05
3.128440402152731549e+05
4.283400743435418117e+05
5.605881147419406334e+05
6.852836250107446685e+05
7.932795477989006322e+05
8.681925038456483744e+05
9.140053526328927837e+05
9.341948046191746835e+05
9.290134358887207927e+05
9.160474395977120148e+05
9.082484839510186575e+05
8.849152111389625352e+05
8.405938968010856770e+05
7.789876916689280188e+05
7.159721036805757321e+05
6.358728264286254998e+05
