rho
3.488121002514130436e+06
3.261700512583403382e+06
3.103386285003711004e+06
2.725826811917197425e+06
2.307125542900608853e+06
1.870931414199451450e+06
1.464184712924866006e+06
1.070756231611961499e+06
7.452444011563990498e+05
4.980149008809425868e+05
3.162160706099949894e+05
1.906323058443113114e+05
1.087355849483388010e+05
5.800636546534471563e+04
3.003569503892045759e+04
1.550049366490244029e+04
8.032865801887954149e+03
4.202471767843926500e+03
2.192658595850753954e+03
1.803845591484005354e+03
