rho
8.762552050467556342e+06
5.589046810550848022e+06
3.520545992478572298e+06
2.296799999348073266e+06
1.549173722143687075e+06
1.666052583722632844e+06
1.835229000940964557e+06
1.976435491272213636e+06
2.111160737906634342e+06
2.229707206387393642e+06
2.322009520379505120e+06
2.469469269324370660e+06
2.580948355998712126e+06
2.598229461323516443e+06
2.874941669233594090e+06
2.974606812973263208e+06
2.571062050667798612e+06
2.461753253087576479e+06
2.089448241581470007e+06
1.805978149688975886e+06
