rho
3.802896915092499694e+05
3.620734554867462721e+05
3.633646677897571935e+05
3.298490613298178650e+05
2.973019942481244798e+05
2.473584404926722345e+05
1.941336756174483162e+05
1.403388653614037321e+05
9.711175828261987772e+04
6.542325728952720965e+04
4.420289610428931337e+04
2.952015840981210567e+04
1.972257869727210709e+04
1.317414185152192476e+04
8.725685756943048546e+03
9.109277251185572823e+03
9.419787116151179362e+03
9.231188066038153920e+03
8.825281464107247302e+03
7.958158358169989697e+03
