rho
2.620418808735609928e+05
2.918820846817620331e+05
2.874295995293579181e+05
4.371092472850888153e+05
6.276325617099283263e+05
8.839852266133110970e+05
1.213240759176925523e+06
1.534567724966153270e+06
1.870675068041462218e+06
2.149762244708485901e+06
2.329668775964048225e+06
2.379955727525320370e+06
2.365629822733396199e+06
2.343662194303814322e+06
2.293557209933998063e+06
2.232667502176801674e+06
2.135245006954527460e+06
1.991231836561811855e+06
1.787626638362163445e+06
1.590291242738202913e+06
