i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
2.579000000000000000e+03,3.288886414900925814e+00,2.985786693047657609e+07,5.812710978046295047e+07,4.318810426327461749e+07,5.450406888228642195e+07,3.922076162282112241e+07,3.410816899649726599e+07,2.676988561463860422e+07,1.842918541427888721e+07,1.493603107231690921e+07,8.776870975512778386e+06,6.568128515668821521e+06,3.926081082912188023e+06,2.003970306085583055e+06,1.179551488886486739e+06,5.683308811073638499e+05,3.383102402486774954e+05,1.336277423899389105e+05,9.931012256634631194e+04,3.960043868249696243e+04,2.931098047888297879e+04,5.211085891723632812e+01
2.580000000000000000e+03,3.216069219274553692e+00,2.540455306906113774e+07,0.000000000000000000e+00,7.099008126376964152e+07,1.758240362056825757e+08,4.205258302672135830e+07,2.761334663119294867e+07,2.804095411717677861e+07,1.857512721666625515e+07,1.875242157723428681e+07,8.897730809696592391e+06,6.178682184524262324e+06,3.080687848668573424e+06,1.801508426975254668e+06,1.061455773098518606e+06,6.382678299756986089e+05,3.184663059124913416e+05,1.553477643837478536e+05,8.574879436196397000e+04,4.868579476066688221e+04,1.855011673000907831e+04,5.172542572021484375e+01
2.581000000000000000e+03,1.738775695920847575e+00,0.000000000000000000e+00,3.073617180185379088e+07,3.326246241900334600e+06,2.825233471827769279e+07,2.407932653846207634e+07,1.421062399155688286e+07,1.180380927594464459e+07,7.911933397815557197e+06,6.711888281797328964e+06,3.348046995396786369e+06,1.522771844568453263e+06,7.557339811089232098e+05,5.388643830081892665e+05,3.123947441635973519e+05,1.598438114443103550e+05,9.225295579280957463e+04,4.183005130705449847e+04,2.378441283448293689e+04,1.168075195366577827e+04,6.580562173070514291e+03,4.213909912109375000e+01
2.582000000000000000e+03,3.894104759714495323e+00,0.000000000000000000e+00,1.499778300394456685e+08,1.239921228296439648e+08,1.425383103969016373e+08,8.037633259867127240e+07,7.402698784670095146e+07,5.220687310019676387e+07,2.685992377102937177e+07,2.366076667829024047e+07,2.012819483808305115e+07,1.147823942024917342e+07,6.309935514944081195e+06,3.087695999163124710e+06,1.584775073611235712e+06,1.002038084400310065e+06,4.302819982140587526e+05,2.147145226241650817e+05,9.688026294169022003e+04,5.021386321683927963e+04,2.290564040195036796e+04,5.513112258911132812e+01
2.583000000000000000e+03,3.565924989541128021e+00,1.322460194545371272e+07,1.514041383375192583e+08,1.406004267939055860e+08,7.566489530199633539e+07,8.288253475754207373e+07,3.336626225495763868e+07,2.299210677327850834e+07,2.867454445557268709e+07,1.889057467444911972e+07,1.184386920557480305e+07,7.318110415601837449e+06,5.336210135149670765e+06,2.156083190838951152e+06,1.530287385373808676e+06,8.092197701735515147e+05,4.068869392944548745e+05,1.841112176575115882e+05,9.120295749917332432e+04,5.032467179806896456e+04,2.303379369056983342e+04,5.353889465332031250e+01
2.584000000000000000e+03,3.800884727201920832e+00,1.728286123576766849e+08,9.995835571526820958e+07,7.730258604759672284e+07,8.982823417505472898e+07,6.700042722908892483e+07,4.544583521207522601e+07,3.528334897508592904e+07,3.227761871219842881e+07,2.488786541559650004e+07,1.339137124739140272e+07,7.245577362335233949e+06,5.479717931940068491e+06,2.569883225866695866e+06,1.805012581104423152e+06,8.285343427440946689e+05,4.225888900181147037e+05,2.283478399365575751e+05,1.208764965769549599e+05,5.026612566287176742e+04,2.883647522579583892e+04,5.468461608886718750e+01
2.585000000000000000e+03,3.748418606775977491e+00,0.000000000000000000e+00,7.464992311890532076e+07,1.250204841059047133e+08,6.887759671338893473e+07,7.132603892952725291e+07,4.395697233153975755e+07,3.503514160726656020e+07,4.407673904584652185e+07,2.203562717449418455e+07,1.403354260785230063e+07,1.016589950297448225e+07,5.706068426716379821e+06,3.747948733195291366e+06,1.663817700381839648e+06,8.106552644446389750e+05,4.328266622767315712e+05,1.792699606441196229e+05,7.775655932201442192e+04,4.846490161969802284e+04,2.317885097614516781e+04,5.445086669921875000e+01
2.586000000000000000e+03,3.344054942879049364e+00,2.358287141392263174e+08,7.778250815923970938e+07,7.444851053138152696e+06,2.384422758688988164e+07,3.682749156485332549e+07,2.971890970914673805e+07,1.764816260620958358e+07,1.425526128907110728e+07,1.370685763361685537e+07,8.509700069202337414e+06,6.136977619404975325e+06,3.352278313383969013e+06,2.346516955033224076e+06,1.125781734901007731e+06,6.670909897805561777e+05,3.511720574222404975e+05,1.538294067071372992e+05,8.863012392586108763e+04,5.617421568873424258e+04,2.971442877094754294e+04,5.239914703369140625e+01
2.587000000000000000e+03,3.414093745974045913e+00,1.206429895114771873e+08,1.425923277808195949e+08,1.143450034501008540e+08,4.591819017893228680e+07,3.180398667335330695e+07,3.875394252003879100e+07,4.226879752377653122e+07,3.043313485624523461e+07,1.839939402149309590e+07,1.264010855094893649e+07,8.322559587969494984e+06,3.563727708431934007e+06,2.799051163840803318e+06,1.339224990298313089e+06,6.123999005332586821e+05,3.324416541999640758e+05,1.542189949637040263e+05,8.013059773870134086e+04,4.623004232298514398e+04,2.249426567002406227e+04,5.280025482177734375e+01
2.588000000000000000e+03,3.638343756070144153e+00,2.565976570250310004e+08,8.724954933008271456e+07,2.003683581702445447e+07,8.048671925257892907e+07,5.560993805098665506e+07,3.858812710220029950e+07,4.977226256389654428e+07,3.000751921440223977e+07,1.755666150678372756e+07,1.062961180360637791e+07,7.912979074806128629e+06,4.316359508171509951e+06,3.088049628713069018e+06,1.596132683242977597e+06,6.942472402611104771e+05,4.077093706905927975e+05,2.185174024331396213e+05,1.126637020235784003e+05,4.808923164909163461e+04,2.247952029237031820e+04,5.389430618286132812e+01
2.589000000000000000e+03,3.722534044247601148e+00,0.000000000000000000e+00,1.294042757082643807e+08,3.296893309398078173e+07,4.572273830195854604e+07,6.458511327558852732e+07,4.776549186240912229e+07,4.159555781401941180e+07,2.390731858542475849e+07,1.635190621153886616e+07,1.430031409846708179e+07,9.330136600972471759e+06,4.809746913883648813e+06,2.751274847668674774e+06,1.520481183142651571e+06,6.463336503341952339e+05,4.148658072768316488e+05,2.203974869210352481e+05,1.218477650399183331e+05,5.413244382901803328e+04,2.920385903868882815e+04,5.430464172363281250e+01
2.590000000000000000e+03,3.719957269357764496e+00,1.490506925830906332e+08,1.503328138424854279e+08,7.061046244596707821e+07,7.761340120599676669e+07,9.861994914789478481e+07,4.639288155557687581e+07,3.710420231863863766e+07,2.362479757912491262e+07,1.736689542758151889e+07,1.301132011304625869e+07,8.230295672626229934e+06,3.982993217210073024e+06,2.177528471365323756e+06,1.383865894036784768e+06,7.417820486224266933e+05,3.620118975983251585e+05,1.979021729186142911e+05,1.204776921176220494e+05,6.768943516835334594e+04,3.751350876722961402e+04,5.432740783691406250e+01
2.591000000000000000e+03,4.226412436794161565e+00,2.634412846370876208e+07,1.408162445398340560e+07,1.354449814912301600e+08,1.241636931907357275e+08,6.000879816785205901e+07,6.217190878368170559e+07,5.036670875810917467e+07,3.485527473635727167e+07,2.183778789182072505e+07,1.849613154207383841e+07,1.041077069110195711e+07,6.418033407953645103e+06,4.140807265375521965e+06,1.868840602981323842e+06,1.115042499900436029e+06,3.845060903021765989e+05,2.841004602170438156e+05,1.559122729158927104e+05,7.134308529922617890e+04,3.628511976597581088e+04,5.670600891113281250e+01
2.592000000000000000e+03,3.197345345748626499e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.221971892241118848e+07,1.081761929090863317e+08,2.792412881295403093e+07,4.849303439156017452e+07,3.561629419650697708e+07,2.467378618367220461e+07,2.011173884422987327e+07,9.431148457152269781e+06,8.354177932106180117e+06,4.194960219973831438e+06,1.909097827278203098e+06,1.115767127959292149e+06,5.938737891895493958e+05,2.293956937933576119e+05,1.269813736707765347e+05,9.469783688738108322e+04,3.097686567884912438e+04,1.948535957701877851e+04,5.162295913696289062e+01
