rho
1.062076485933828354e+07
7.394662822483640164e+06
5.059683459456057288e+06
3.367826901740310248e+06
2.195311832308309153e+06
1.462052874741449254e+06
9.589936316315762233e+05
6.381509371084540617e+05
4.109293473550299532e+05
2.599550337073441187e+05
1.644176701762680023e+05
1.033412661526615702e+05
6.384447747958375112e+04
3.882910316361075093e+04
2.470120048288294856e+04
1.467534837524609065e+04
9.063752676838354091e+03
5.780237072199967770e+03
3.206352171017924320e+03
3.094356286278414700e+03
