rho
3.790380244915664080e+05
3.696527964723635232e+05
3.565133374199083191e+05
3.383240032891086303e+05
4.958243896392171155e+05
6.788732678853663383e+05
8.884722868291109335e+05
1.086101352184603224e+06
1.257263355025107274e+06
1.375992389090736862e+06
1.448600861260890728e+06
1.480598986273469636e+06
1.472387070244942093e+06
1.451837350989846513e+06
1.439476839277095860e+06
1.402496094039430376e+06
1.332251544664399931e+06
1.234612289537080098e+06
1.134739313115406781e+06
1.007790513877735473e+06
