rho
5.862829230772483697e+02
9.636830657680900458e+02
1.408239556328655908e+03
2.141275861797142625e+03
3.081442102430729847e+03
4.147052571221259313e+03
5.224070319189731890e+03
6.247629027707333989e+03
7.070994248537028398e+03
7.663276629409649104e+03
7.992390763518800668e+03
8.274915963254210510e+03
8.535807224841151765e+03
8.746686157365418694e+03
8.937422696228213681e+03
5.728426088937524582e+03
3.561037502702977235e+03
2.150976322201698622e+03
1.255095944682531353e+03
6.995394545838437352e+02
