rho
6.048988792958965632e+02
9.328117243916842654e+02
1.422576996547802992e+03
2.134680146892040739e+03
3.128440402152729348e+03
4.283400743435415279e+03
5.605881147419400804e+03
6.852836250107441629e+03
7.932795477989000574e+03
8.681925038456476614e+03
9.140053526328920270e+03
9.341948046191739195e+03
9.290134358887200506e+03
9.160474395977111271e+03
9.082484839510179881e+03
5.583437517103689970e+03
3.346464578400184109e+03
1.956728613016146937e+03
1.134739313115406276e+03
6.358728264286249896e+02
