rho
4.561514922375866212e+06
4.155565650271528866e+06
3.667271553934577852e+06
3.064492559594986960e+06
2.576566822922397405e+06
2.013535818681488512e+06
2.361701210225202143e+06
2.671508831026898231e+06
2.893140352055116557e+06
3.026716752161128912e+06
3.052953818226559553e+06
2.946721782352005597e+06
2.696457305082610808e+06
2.332763057324165478e+06
1.922023278786211740e+06
1.566225573685748270e+06
1.294416802095426014e+06
1.082910124053425621e+06
8.989978345887367614e+05
7.431360992063947488e+05
