rho
2.780411652499717093e+03
4.291707822708201093e+03
6.417162984939822309e+03
9.085703733651014772e+03
1.294319249904306525e+04
1.713796926562779117e+04
2.153897103045354743e+04
2.610697865791633376e+04
3.029489856154942390e+04
3.396032051869689167e+04
3.670457796183228493e+04
3.796113015079364413e+04
3.722147234109536657e+04
3.450409405697086186e+04
3.046201610300056200e+04
1.678240938561124494e+04
9.377220787631984422e+03
5.303864420410244747e+03
2.976861611777892449e+03
1.663674494126574473e+03
