rho
3.602396750022348482e+06
3.368558406548306346e+06
3.205057582321073860e+06
2.815128730137713253e+06
2.382710218954059761e+06
3.055328190335118212e+06
3.780905895921628457e+06
4.372105274037024006e+06
4.811701992710285820e+06
5.084430757841210812e+06
5.104861193952941336e+06
4.866273354580912739e+06
4.389061791603463702e+06
3.702334504315398633e+06
3.031361190334964544e+06
2.473691461169289891e+06
2.027078239898102358e+06
1.676890886843583081e+06
1.383474044989662012e+06
1.135531952758880798e+06
