rho
4.272014593320026062e+06
3.629049953056047205e+06
3.045429814499218017e+06
2.386288192781677004e+06
1.802801428486726480e+06
1.310325656293860404e+06
9.271360434051294578e+05
6.383552681657124776e+05
4.242923317746618413e+05
2.774146887588492827e+05
1.759820827975965221e+05
1.097581124766013381e+05
6.803949555134140246e+04
4.182005719012385816e+04
2.526819891717030987e+04
1.537299374503796025e+04
1.489239630089831735e+04
1.397023348374107991e+04
1.307781524595668088e+04
1.186863385056255720e+04
