i, M,rho_0,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10,rho_11,rho_12,rho_13,rho_14,rho_15,rho_16,rho_17,rho_18,rho_19,r200
0.000000000000000000e+00,2.384672976387157348e+02,1.977447287523850682e+05,1.482840668608591950e+05,2.427521041095106048e+05,2.006011078590276011e+05,2.035868794199487602e+05,1.611141841144170612e+05,1.417173907470876002e+05,1.103122042890364246e+05,7.653284460984755424e+04,5.642619521407187858e+04,3.898051232581411750e+04,2.840063090477334481e+04,1.801059906070354918e+04,1.186902400161064725e+04,7.892521002629273426e+03,5.435262855843561738e+03,3.613938816950399087e+03,2.245365965579605017e+03,1.381378107029720013e+03,7.310607276877054801e+02,3.130561709403991699e-01
