rho
8.605487346054206137e+05
1.162261744652224937e+06
1.493617269246972399e+06
1.844197589208353311e+06
2.185589941408320796e+06
2.485525689716698136e+06
1.717558533294968540e+06
1.151289039614465320e+06
7.415978947333343094e+05
4.574763397367166472e+05
2.681948425640923670e+05
1.516480585255484912e+05
8.589014821536238014e+04
4.872360500869561656e+04
2.752331302439405408e+04
1.554379424379068405e+04
8.680446257611447436e+03
4.702293496134962879e+03
2.542136089751749296e+03
1.343463873729001762e+03
