rho
1.269164631980663724e+07
9.594582298331417143e+06
7.075792854847038165e+06
5.025695169376666658e+06
3.466844566495328676e+06
3.599329300284796860e+06
3.660815915557899978e+06
3.656756562796370592e+06
3.621973031183071900e+06
3.448243802857002709e+06
3.293537327032452915e+06
3.149503506261674222e+06
2.993371263719384093e+06
2.834680128236957826e+06
2.637926684816310648e+06
2.435725717318724841e+06
2.241980217483708169e+06
2.095648975406945450e+06
1.879690964562247507e+06
1.621927579758308362e+06
