rho
9.328242822407259373e+05
7.404104043810864678e+05
6.096424844657828799e+05
5.228350946819778765e+05
3.497667851697252481e+05
2.254284234076784633e+05
2.346160873957113654e+05
2.454617901505559275e+05
2.890375318838481908e+05
3.194159763227686053e+05
3.525380933168827905e+05
3.827704182875236729e+05
4.247960584491929621e+05
4.921020127537741209e+05
5.444274692228079075e+05
5.885122682637500111e+05
6.424306081892420771e+05
6.545347037167957751e+05
5.108786491771184956e+05
3.594405986737468629e+05
