rho
6.084087349294845946e+06
5.337287812597162090e+06
4.595254880777115934e+06
3.820156203080220148e+06
3.021774515469328500e+06
3.586220882336960640e+06
4.071493225258740131e+06
4.463050533501972444e+06
4.735030267728728242e+06
4.824250144886514172e+06
4.692205839979195967e+06
4.355442533270490356e+06
3.862522679621448740e+06
3.334036241922687273e+06
2.864994287279917393e+06
2.470360896288136020e+06
2.131481964245074429e+06
1.799709835930206114e+06
1.494910567292270018e+06
1.227381630916215712e+06
